7.48358E-05,0
0.00014745,0.001848429
0.000252014,0.083179298
0.000287364,0.299445471
0.00033492,0.521256932
0.000377744,0.711645102
0.000421408,0.885397412
0.000605088,0.941025641
0.000848674,1
