0.000300668,0
0.000424121,0.001364256
0.000475654,0.129604366
0.000550853,0.305593452
0.000637942,0.487039563
0.000722047,0.620736698
0.000828565,0.780354707
0.000899877,0.87585266
0.000968402,0.960436562
0.001184964,1
