0.000996501,0
0.001187357,0.018595041
0.001697589,0.092975207
0.002154435,0.212809917
0.00234349,0.328512397
0.002603305,0.553719008
0.002772824,0.710743802
0.002974156,0.828512397
0.003350535,0.987603306
0.004961192,1
